Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/2009/09/24/ihair-dynamic-way-make-personal-statementi,31,30,0:14:04,29,93.10%,93.55%,$0.00 
/2009/10/08/student-stabbed-chemistry-lab,31,26,0:01:47,26,80.77%,77.42%,$0.00 
/2009/10/21/horror-films-feed-universal-fears,31,25,0:06:54,24,91.67%,80.65%,$0.00 
/2011/04/15/_rules_for_coed_intramural_sports_should_be_genderneutral_and_based_on_skill_,31,30,0:04:33,30,96.67%,96.77%,$0.00 
/2011/05/05/mystery_meat,31,30,0:12:31,29,96.55%,96.77%,$0.00 
/2011/08/08/_students_should_embrace_uclas_new_digital_humanities_minor_,31,31,0:04:13,28,96.43%,96.77%,$0.00 
/2011/08/23/phi_kappa_psi_chapter_at_ucla_has_been_suspended_for_at_least_four_years,31,30,0:01:26,21,61.90%,64.52%,$0.00 
/2012/02/17/the_dykstra_days,31,31,0:03:58,26,92.31%,90.32%,$0.00 
/2013/09/22/from-point-a-to-point-b-a-guide-to-getting-around-campus,31,29,0:01:36,24,87.50%,87.10%,$0.00 
/2014/06/09/fashion-beyond-ucla-guide-to-postgrad-style,31,30,0:03:36,30,86.67%,87.10%,$0.00 
/2015/01/30/ucla-economics-department-disestablishes-computing-specialization,31,31,0:00:55,29,96.55%,90.32%,$0.00 
/2016/01/26/qa-graphic-artist-david-wexler-on-media-design-and-strangeloop,31,29,0:01:50,29,93.10%,93.55%,$0.00 
/2016/02/15/femme-art-witch-blends-activism-into-work-to-embrace-punjabi-heritage,31,25,0:03:07,24,75.00%,74.19%,$0.00 
/2016/02/25/submission-student-response-to-death-of-justice-antonin-scalia-hurts-bruin-values-3,31,31,0:05:12,31,96.77%,96.77%,$0.00 
/2016/04/08/alumna-promotes-cultural-pride-as-miss-chinatown-usa,31,30,0:03:19,28,92.86%,90.32%,$0.00 
/2016/05/12/student-filmmakers-collaborate-with-james-franco-for-mississippi-requiem,31,31,0:01:31,29,100.00%,93.55%,$0.00 
/2016/09/09/ucla-settles-lawsuit-with-graduate-students-alleging-title-ix-violations,31,29,0:00:56,22,86.36%,77.42%,$0.00 
/2016/10/05/former-football-player-sues-ncaa-pac-12-over-concussive-injuries,31,29,0:01:38,29,93.10%,93.55%,$0.00 
/2016/10/23/taylor-swifts-fashion-evolution,31,26,0:00:25,26,80.77%,83.87%,$0.00 
/2016/10/27/the-quad-throwback-thursday-uclas-olympic-village-in-1984,31,29,0:12:53,26,84.62%,80.65%,$0.00 
/2016/11/21/matcha-tea-a-lifestyle-and-form-of-art,31,30,0:00:18,30,96.67%,96.77%,$0.00 
/2016/12/24/movie-review-fences,31,28,0:18:25,28,89.29%,90.32%,$0.00 
/2017/01/31/faculty-advisor-shares-experience-of-having-pet-alpacas,31,27,0:01:16,27,88.89%,80.65%,$0.00 
/2017/10/27/state-bill-to-offer-nonbinary-gender-option-for-identification-documents,31,30,0:00:25,30,96.67%,96.77%,$0.00 
/2017/10/31/stranger-things-2-expands-on-character-development-horror-aspects,31,30,0:00:25,29,96.55%,93.55%,$0.00 
/2017/11/26/alumnus-helps-direct-play-that-aims-to-normalize-transgender-identity,31,27,0:04:24,27,85.19%,87.10%,$0.00 
/2018/01/16/reel-representation-hollywoods-women-of-color-suffer-a-disparity-in-nominations-awards,31,27,0:02:36,26,88.46%,83.87%,$0.00 
/2018/02/20/ucpd-begins-to-enforce-traffic-rules-on-bird-scooter-riders,31,27,0:07:19,26,84.62%,83.87%,$0.00 
/2018/04/23/for-the-people-slate-aims-to-empower-student-groups-by-addressing-inequity,31,30,0:01:05,25,92.00%,87.10%,$0.00 
/2018/04/25/screening-science-how-were-comparing-to-the-technology-of-the-avengers,31,27,0:06:07,24,91.67%,83.87%,$0.00 
/2018/05/10/omar-said-use-of-stereotyped-muslim-attire-in-rotc-training-perpetuates-islamophobia,31,31,0:00:30,28,96.43%,93.55%,$0.00 
/2018/05/31/alumnus-remembered-for-his-love-for-ucla-passion-for-politics,31,31,0:03:34,30,96.67%,96.77%,$0.00 
/2018/06/01/the-americans-cast-members-discuss-espionage-with-former-cia-agents,31,29,0:03:21,29,93.10%,93.55%,$0.00 
/2018/09/25/restaurant-review-the-milk-bar-las-debut-has-unique-offerings-but-not-enough-to-impress,31,31,0:01:55,30,96.67%,93.55%,$0.00 
/2018/10/17/throwback-thursday-column-in-2004-found-occasional-use-of-ritalin-to-have-benign-effects,31,29,0:02:32,29,93.10%,93.55%,$0.00 
/2018/11/08/sugarcoated-with-toppings-abound-the-dolly-llama-can-make-you-one-waffle-with-everything,31,30,0:01:29,28,96.43%,90.32%,$0.00 
/2018/12/03/the-quad-what-is-the-key-to-success-for-some-its-the-embrace-of-failure,31,30,0:03:32,30,96.67%,96.77%,$0.00 
/2019/01/10/boycott-of-israel-condemned-by-uc-chancellors-citing-threats-to-academic-freedom,31,30,0:01:13,28,96.43%,90.32%,$0.00 
/2019/02/05/ucla-mens-womens-pole-vaulters-poised-to-launch-track-and-field-into-success,31,30,0:03:45,29,93.10%,90.32%,$0.00 
/2019/02/27/japanese-silent-film-narrators-to-provide-interpretive-engaging-performance,31,24,0:02:03,24,75.00%,74.19%,$0.00 
/2019/03/04/ucla-wants-to-halve-global-depression-by-2050-it-should-start-with-its-students,31,29,0:03:12,24,91.67%,87.10%,$0.00 
/2019/03/10/bruin-beekeepers-build-brand-new-beehive-in-botanical-garden,31,30,0:00:27,30,96.67%,96.77%,$0.00 
/2019/04/10/letter-to-our-readers-why-daily-bruin-staffers-are-going-on-strike,31,23,0:00:16,4,50.00%,29.03%,$0.00 
/2019/05/16/nwwnc-organizational-stakeholder-andrew-lewis-and-ernesto-arciniega,31,30,0:02:45,27,81.48%,83.87%,$0.00 
/2019/05/20/ucla-usc-researchers-study-role-of-gut-microbiome-in-development-of-autism,31,29,0:00:09,28,96.43%,93.55%,$0.00 
/2019/05/29/students-hope-to-empower-by-embracing-cultures-body-positivity-in-fashion-line,31,30,0:00:47,29,96.55%,96.77%,$0.00 
/2019/10/01/new-organic-chemistry-website-hopes-to-be-engaging-interactive-student-resource,31,31,0:01:29,27,96.30%,87.10%,$0.00 
/2019/10/22/la-needs-to-enforce-restrictions-on-short-term-rentals-to-alleviate-housing-crisis,31,30,0:04:10,30,90.00%,90.32%,$0.00 
/2019/10/28/student-athlete-siblings-linked-by-golf-tee-up-strong-bond-rather-than-rivalry,31,31,0:00:50,23,95.65%,80.65%,$0.00 
/2020/01/05/students-faculty-react-to-protests-against-indias-newly-passed-citizenship-act,31,27,0:00:59,20,90.00%,64.52%,$0.00 
/2020/01/09/recent-rewinds-movie-sequels-and-remakes-continue-stories-from-one-decade-to-the-next,31,27,0:02:28,23,91.30%,74.19%,$0.00 
/2020/01/16/frozenland-hopes-to-weather-westwoods-high-business-turnover-rate,31,26,0:02:01,24,75.00%,70.97%,$0.00 
/2020/01/25/ucla-will-kick-single-use-plastics-to-the-curb-starting-summer-2020,31,27,0:04:13,19,73.68%,64.52%,$0.00 
/2020/02/09/generation-xchange-program-unites-senior-citizens-and-elementary-school-students,31,26,0:03:19,21,90.48%,67.74%,$0.00 
/2020/02/20/headliners-michael-palermo-strums-his-way-into-the-music-industry-with-a-ukulele,31,30,0:02:39,24,79.17%,70.97%,$0.00 
/2020/02/21/headliners-michael-palermo,31,30,0:00:14,27,92.59%,87.10%,$0.00 
/2020/03/09/softball-continues-winning-streak-in-invitational-tournament,31,21,0:00:33,4,100.00%,22.58%,$0.00 
/2020/03/12/ncaa-cancels-basketball-other-division-i-championships-in-light-of-covid-19-pandemic,31,30,0:04:57,16,75.00%,61.29%,$0.00 
/2020/04/07/reports-of-domestic-violence-other-crimes-fall-in-la-following-stay-at-home-orders,31,30,0:03:18,22,77.27%,58.06%,$0.00 
/2020/04/23/protestors-rally-against-stay-at-home-orders-at-la-city-hall-amid-pandemic,31,30,0:00:29,24,91.67%,83.87%,$0.00 
/2020/04/30/columns-from-quarantine-finding-peace-and-reconnecting-with-faith-through-running-time-away-from-school,31,26,0:01:12,16,100.00%,58.06%,$0.00 
/2020/05/01/battle-of-the-editors-best-bruins-in-the-bubble-to-feature-on-the-cover-of-future-ncaa-video-games,31,28,0:02:21,13,84.62%,51.61%,$0.00 
/2020/05/02/usac-officer-evaluation-mihika-sridhar-student-wellness-commissioner,31,25,0:00:24,16,81.25%,51.61%,$0.00 
/2020/05/02/usac-officer-evaluation-shahamah-tariq-international-student-representative,31,27,0:02:00,11,81.82%,41.94%,$0.00 
/2020/06/15/ucla-announces-fall-quarter-plans-for-classes-housing-health-precautions?fbclid=IwAR2h8YW7sw-jH9ZAUhgvfwsRptzWmudrJdCTSxcAD-yhu1vQOiYDRqP7I_4,31,30,0:00:50,30,93.33%,93.55%,$0.00 
/2020/07/05/the-number-of-blood-donations-has-dropped-at-ucla-but-the-need-for-them-hasnt-,31,28,0:00:09,26,80.77%,77.42%,$0.00 
/2020/10/16/an-examination-of-the-trump-administrations-health-care-policies,31,28,0:05:38,12,75.00%,58.06%,$0.00 
/2020/10/29/with-bold-strokes-student-uses-her-art-as-medium-for-activism?fbclid=IwAR0vDxk0Evw7sqglRx0MCoRdCRpLwwtJezN8FGyU3fbG0RABU9rOA97GQGw,31,28,0:01:04,28,89.29%,90.32%,$0.00 
/2020/10/30/ucla-researchers-find-health-care-inequalities-adversely-affect-low-income-youth,31,30,0:00:58,26,100.00%,90.32%,$0.00 
/author/brittany_chu,31,21,0:01:36,7,42.86%,35.48%,$0.00 
/author/jenna-hajny,31,21,0:00:36,5,80.00%,29.03%,$0.00 
/author/nsegoviano,31,26,0:00:17,25,84.00%,77.42%,$0.00 
/author/samantha-dorfan,31,20,0:00:41,16,43.75%,35.48%,$0.00 
/category/academics,31,30,0:00:34,1,100.00%,19.35%,$0.00 
/classification/help-wanted/,31,11,0:03:13,4,0.00%,19.35%,$0.00 
/search?q=Casey+Reas,31,29,0:00:06,0,0.00%,0.00%,$0.00 
/search?q=David+Shepard,31,29,0:00:05,0,0.00%,0.00%,$0.00 
/search?q=Lisa+McAulay,31,29,0:00:05,0,0.00%,3.23%,$0.00 
/search?q=Zoe+Borovsky,31,29,0:00:04,0,0.00%,3.23%,$0.00 
/sponsored/uc-cross-enroll-course-highlight-popular-music-in-the-united-states,31,29,0:05:14,17,94.12%,70.97%,$0.00 
/tag/elections-2016,31,21,0:03:10,13,46.15%,38.71%,$0.00 
/tag/getty-fire,31,27,0:00:40,21,71.43%,54.84%,$0.00 
/1996/02/21/tropical-talent-joins-ucla,30,28,0:03:04,26,84.62%,86.67%,$0.00 
/1998/08/09/omega-sigma-tau-wont-face-char,30,30,0:01:21,27,92.59%,90.00%,$0.00 
/2008/04/15/how-do-i-get-parallel-parking-rules-down-straight,30,30,0:00:00,30,100.00%,100.00%,$0.00 
/2008/11/18/china-ucla-clothing-all-about-style,30,28,0:02:44,24,79.17%,80.00%,$0.00 
/2010/02/09/volleyball-and-ucla-ker-family-tradition,30,30,0:00:00,29,100.00%,100.00%,$0.00 
/2010/04/19/hindi-urdu-class-uniting-these-two-languages-cruci,30,28,0:03:26,25,92.00%,90.00%,$0.00 
/2010/06/28/Pre-professional-organizations-help-students-explo,30,29,0:04:42,28,92.86%,90.00%,$0.00 
/2010/10/14/gymnastics_coach_valorie_kondos_field_took_john_woodens_teachings_from_the_court_to_the_mat,30,27,0:07:24,25,88.00%,80.00%,$0.00 
/2011/03/06/erasing_banksys_crayola_shooter_keeps_its_meaning_fresh,30,30,0:00:10,20,90.00%,93.33%,$0.00 
/2011/04/15/student_groups_protest_ucla_law_professor_stephen_bainbridge039s_heated_blog_remarks_law_school_dean,30,28,0:07:14,26,92.31%,90.00%,$0.00 
/2011/05/18/despite_hurdle_of_being_a_nonncaa_team_members_of_the_ucla_mens_rowing_club_remain_competitive_with_,30,28,0:02:48,22,63.64%,70.00%,$0.00 
/2011/12/15/ucla_womens_volleyball_sweeps_florida_state_to_advance_to_ncaa_title_match,30,26,0:07:00,25,72.00%,76.67%,$0.00 
/2012/02/01/a_stroke_of_the_surreal,30,29,0:00:50,29,96.55%,96.67%,$0.00 
/2012/03/04/acoustically_speaking_a_band_comprised_of_professors_to_perform_in_cac_concert,30,23,0:10:16,23,82.61%,76.67%,$0.00 
/2012/05/23/qampa_grammy_awardwinning_singer_and_rapper_shaggy_to_headline_jazzreggae_festival,30,30,0:00:00,30,100.00%,100.00%,$0.00 
/2012/06/10/psychology_professor_daniel_oppenheimer_leaves_princeton_to_teach_at_ucla,30,28,0:00:29,28,92.86%,93.33%,$0.00 
/2013/01/07/food-review-pressed-juicery,30,29,0:00:34,29,96.55%,96.67%,$0.00 
/2014/01/27/plus-loans-detract-from-the-real-problem-of-education-costs,30,20,0:04:33,20,75.00%,66.67%,$0.00 
/2014/05/23/oldest-ucla-yoga-instructor-brings-youthful-energy-to-classes,30,27,0:00:44,27,92.59%,90.00%,$0.00 
/2014/09/08/editorial-ucpd-must-recognize-racial-profiling-issue,30,25,0:01:34,17,76.47%,70.00%,$0.00 
/2015/01/08/cross-cut-iranian-filmmakers-seek-artistic-freedom,30,27,0:01:01,27,88.89%,90.00%,$0.00 
/2015/02/20/submission-usac-members-apologize-to-jewish-community,30,28,0:01:35,20,80.00%,70.00%,$0.00 
/2015/05/15/campbell-hall-renovation-reminder-of-student-activism-history,30,27,0:01:28,23,60.87%,66.67%,$0.00 
/2015/05/29/graduate-student-responds-to-allegations-of-falsifying-data-in-study,30,30,0:03:42,29,100.00%,96.67%,$0.00 
/2016/01/20/the-impact-of-social-media-on-museums-art,30,27,0:01:32,27,81.48%,83.33%,$0.00 
/2016/01/27/council-members-emails-show-inconsistencies-with-stance-against-bike-lanes,30,29,0:02:40,27,96.30%,93.33%,$0.00 
/2016/05/23/second-take-hollywood-films-inaccurately-portray-greek-life-reinforce-stereotypes,30,28,0:06:14,28,92.86%,93.33%,$0.00 
/2016/08/07/ucla-nutrition-director-sets-bruin-athletics-apart-from-competition,30,29,0:01:12,29,96.55%,96.67%,$0.00 
/2016/09/09/after-overcoming-hurdles-speedster-kenneth-walker-iii-seeks-nfl-shot,30,27,0:04:04,25,88.00%,86.67%,$0.00 
/2016/10/24/the-quad-a-look-inside-gene-blocks-office-hours,30,29,0:01:02,26,92.31%,86.67%,$0.00 
/2016/11/21/ucla-professor-dies-remembered-for-contributions-to-anatomy-teaching,30,29,0:00:26,29,93.10%,93.33%,$0.00 
/2017/02/23/ta-shortage-requires-graduate-students-to-teach-outside-departments,30,30,0:00:14,29,96.55%,93.33%,$0.00 
/2017/02/24/oscars-2017-costume-designers-to-host-discussion-tailored-for-aspiring-bruins,30,24,0:05:51,24,75.00%,76.67%,$0.00 
/2017/03/07/qa-fun-home-actress-expresses-thoughts-on-lgbtq-story-personal-craft,30,27,0:01:16,27,92.59%,90.00%,$0.00 
/2017/04/17/ucla-students-demonstrate-passion-for-child-care-through-babysitting,30,24,0:03:59,24,79.17%,73.33%,$0.00 
/2017/12/27/ucla-alumna-dies-remembered-for-her-love-of-ucla-and-passion-for-teaching,30,29,0:00:36,29,96.55%,96.67%,$0.00 
/2018/02/05/yoga-instructor-brings-break-dance-background-personality-to-classes,30,30,0:15:30,28,100.00%,96.67%,$0.00 
/2018/04/06/alum-receives-hertz-foundation-fellowship-at-18-for-quantum-computing-research,30,30,0:00:00,29,100.00%,100.00%,$0.00 
/2018/09/20/qa-jordin-canada-talks-transition-from-ncaa-notable-to-rookie-wnba-champion,30,29,0:04:27,26,92.31%,90.00%,$0.00 
/2018/10/17/founders-of-tortilla-company-hope-to-eventually-sell-food-to-ucla-dining,30,29,0:05:31,29,96.55%,96.67%,$0.00 
/2018/11/19/ensemble-showcases-jewish-composers-impact-on-hollywood-music,30,30,0:04:52,28,96.43%,93.33%,$0.00 
/2018/11/30/plans-for-the-agora-housing-development-filed-with-city-planning-department,30,27,0:02:28,9,88.89%,63.33%,$0.00 
/2018/12/06/the-quad-this-finals-week-learn-the-skillful-science-and-adroit-art-behind-pour-over-coffee,30,27,0:10:06,26,92.31%,86.67%,$0.00 
/2019/01/17/out-of-state-students-say-spending-time-on-hill-during-break-is-too-expensive,30,30,0:01:51,25,76.00%,80.00%,$0.00 
/2019/01/23/ucla-must-establish-multilingual-writing-center-to-support-diverse-student-body,30,27,0:14:24,21,90.48%,83.33%,$0.00 
/2019/01/24/federal-report-urges-colleges-to-better-advertise-food-assistance-programs,30,24,0:09:52,19,78.95%,63.33%,$0.00 
/2019/02/06/letter-to-the-editor-lab-school-has-been-transparent-while-protecting-privacy,30,28,0:02:46,20,80.00%,80.00%,$0.00 
/2019/02/21/qa-sound-editors-of-if-beale-street-could-talk-explain-what-film-would-say,30,28,0:02:35,27,88.89%,90.00%,$0.00 
/2019/04/05/california-senate-bill-proposes-extended-alcohol-service-hours-in-urban-areas,30,25,0:12:18,25,84.00%,83.33%,$0.00 
/2019/04/17/qa-ucla-tfts-2018-cinematographer-in-residence-talks-chilling-adventures-of-sabrina,30,27,0:07:26,25,88.00%,83.33%,$0.00 
/2019/05/02/westwood-has-seen-nightlife-shuttered-by-local-competition-city-regulations,30,28,0:03:35,19,68.42%,50.00%,$0.00 
/2019/05/03/usac-sees-first-independent-president-lowest-voter-turnout-in-years,30,28,0:07:14,9,100.00%,70.00%,$0.00 
/2019/05/09/the-quad-media-coverage-skewed-by-biases-of-journalists-american-society,30,30,0:01:01,28,100.00%,93.33%,$0.00 
/2019/05/21/students-say-they-are-left-in-the-dark-about-how-university-allocates-their-fees,30,30,0:04:25,18,55.56%,40.00%,$0.00 
/2019/05/23/movie-review-aladdin-remakes-whole-new-world-offers-an-underwhelming-new-point-of-view,30,30,0:00:12,28,92.86%,86.67%,$0.00 
/2019/08/21/ucla-football-season-preview-defensive-backs-loss-of-consistent-players-leaves-concerns-with-pass-rush,30,28,0:00:58,17,88.24%,76.67%,$0.00 
/2019/09/02/ucla-cross-country-floors-first-meet-men-claim-top-10-finishes-women-claim-top-six,30,30,0:02:25,24,87.50%,70.00%,$0.00 
/2019/09/08/current-former-bruins-head-to-us-open-while-coaches-look-to-recruit,30,28,0:06:27,26,84.62%,83.33%,$0.00 
/2019/09/18/uc-president-janet-napolitano-announces-resignation-effective-in-2020,30,29,0:02:18,9,66.67%,46.67%,$0.00 
/2019/09/21/album-review-zac-brown-bands-the-owl-achieves-country-pop-fusion-stays-true-to-roots,30,30,0:00:00,30,100.00%,100.00%,$0.00 
/2019/10/08/nancy-drew-show-to-put-darker-spin-on-classic-book-series,30,28,0:01:32,26,88.46%,83.33%,$0.00 
/2019/10/08/ucla-researchers-discover-potential-of-dna-markers-to-predict-prostate-cancer-growth,30,28,0:02:20,25,76.00%,80.00%,$0.00 
/2019/10/09/new-club-would-allow-students-to-experiment-with-metal-and-glass-creations,30,29,0:03:28,25,88.00%,76.67%,$0.00 
/2019/10/15/second-season-of-castle-rock-to-build-on-characters-from-stephen-kings-misery,30,30,0:00:29,28,100.00%,96.67%,$0.00 
/2019/10/22/music-of-india-ensemble-to-showcase-student-sitar-skills-at-westwood-concert-series,30,28,0:01:02,25,92.00%,90.00%,$0.00 
/2019/10/30/1-3m-grant-allows-uclas-tribal-legal-clinic-to-become-operational-year-round,30,29,0:00:52,28,96.43%,93.33%,$0.00 
/2019/11/12/lady-and-the-tramp-remakes-original-music-captures-essences-of-each-character,30,30,0:00:00,30,100.00%,100.00%,$0.00 
/2019/11/19/op-ed-students-should-scrutinize-actions-or-lack-thereof-of-district-attorney-candidate,30,26,0:06:22,24,83.33%,76.67%,$0.00 
/2020/01/13/ucla-fails-to-account-for-student-homelessness-despite-needing-data-to-take-action,30,30,0:01:55,22,81.82%,66.67%,$0.00 
/2020/01/23/usac-works-with-admin-to-implement-more-accessible-gender-inclusive-housing-option,30,29,0:01:20,21,95.24%,76.67%,$0.00 
/2020/01/26/student-film-reflects-on-friendship-love-and-loss-in-story-of-owner-and-pet,30,29,0:01:05,26,88.46%,83.33%,$0.00 
/2020/01/28/ucla-should-bolster-its-support-for-the-esports-community-further-invest-in-program,30,24,0:03:52,18,55.56%,46.67%,$0.00 
/2020/01/30/uc-boards-hasty-attempt-to-increase-tuition-displays-its-disregard-for-students,30,28,0:02:08,24,79.17%,83.33%,$0.00 
/2020/02/02/ucla-gymnastics-stumbles-in-defeat-to-washington,30,24,0:02:34,10,60.00%,33.33%,$0.00 
/2020/02/14/westwood-downtown-la-subway-megaproject-receives-over-1b-in-funding,30,28,0:01:16,27,92.59%,86.67%,$0.00 
/2020/02/19/student-publishes-book-exploring-influence-of-law-clerks-on-us-judicial-system,30,29,0:02:08,20,95.00%,73.33%,$0.00 
/2020/02/24/the-quad-the-ucsc-strikes-and-how-theyve-prompted-graduate-student-solidarity-across-uc,30,25,0:00:38,14,71.43%,46.67%,$0.00 
/2020/02/25/westwoods-qwench-juice-bar-remains-closed-for-unknown-reasons,30,28,0:01:06,25,88.00%,83.33%,$0.00 
/2020/03/02/looking-into-3-ucla-clubs-supporting-democratic-presidential-primary-candidates,30,30,0:00:32,21,95.24%,90.00%,$0.00 
/2020/03/09/gallery-ucla-gymnastics-chalks-up-7th-win-of-season-after-defeating-cal,30,25,0:01:09,3,33.33%,23.33%,$0.00 
/2020/04/12/graphics-beat-the-boredom-personal-finance,30,30,0:00:55,22,100.00%,83.33%,$0.00 
/2020/04/21/usacs-focus-on-election-politics-hurts-the-student-community-it-is-meant-to-serve,30,28,0:01:40,17,82.35%,50.00%,$0.00 
/2020/04/28/daishen-nix-decommits-from-ucla-mens-basketball-to-play-in-nba-g-league,30,28,0:04:49,19,89.47%,73.33%,$0.00 
/2020/05/01/good-things-are-bruin-four-stories-of-community-support-amid-covid-19-restrictions,30,27,0:04:44,17,76.47%,70.00%,$0.00 
/2020/09/18/landlord-arrested-for-vandalism-in-attempt-to-evict-ucla-students-before-end-of-lease?_native_ads=1,30,30,0:00:40,30,96.67%,96.67%,$0.00 
/2020/10/08/professors-101-his-studies-are-out-of-this-world-but-erik-petigura-finds-ways-to-stay-grounded?fbclid=IwAR27cUZmHYopSAGtl2K6lO9lZGVImZW3ZHfV3Zn7OcgZDNSUw1c2p976o6k,30,27,0:03:11,27,92.59%,90.00%,$0.00 
/2020/10/30/ucla-and-ucsf-researchers-begin-to-evaluate-effect-of-covid-19-on-pregnancy,30,29,0:01:13,22,90.91%,76.67%,$0.00 
/author/alyssa-wheeler,30,24,0:00:54,16,62.50%,66.67%,$0.00 
/author/brittney-le,30,20,0:00:28,14,64.29%,40.00%,$0.00 
/author/camayak_152,30,22,0:02:15,15,53.33%,40.00%,$0.00 
/author/david-gray,30,27,0:00:28,21,57.14%,53.33%,$0.00 
/author/deanna-necula,30,24,0:00:47,14,85.71%,63.33%,$0.00 
/author/juliette-le-saint,30,24,0:02:22,12,33.33%,26.67%,$0.00 
/category/mens-volleyball,30,21,0:02:08,3,33.33%,30.00%,$0.00 
/search?q=Annelie+Rugg,30,28,0:00:08,0,0.00%,0.00%,$0.00 
/search?q=covid,30,28,0:02:53,0,0.00%,30.00%,$0.00 
/search?q=housing,30,30,0:00:39,1,0.00%,16.67%,$0.00 
/search?q=Johanna+Drucker,30,28,0:00:06,0,0.00%,0.00%,$0.00 
/search?q=Klein,30,27,0:00:29,5,80.00%,30.00%,$0.00 
/search?q=Maite+Zubiaurre,30,28,0:00:05,0,0.00%,0.00%,$0.00 
/search?q=Maria+Jankowska,30,28,0:00:06,0,0.00%,0.00%,$0.00 
